config_id,method,trial,params,fitness,tournament_score,head_to_head_score,runtime,memory,bit_string
85,simulated_annealing,2,"{'numRestarts': 3, 'temperature': 0.15}",349,"[560, 690, 684, 716, 722, 684, 562, 698]",539.76,0.0095,149,101100101110111010000100011011011000000100101100101010101110010010000101110111101110000100000011111111111001001101001100000011011100000110000100
85,simulated_annealing,3,"{'numRestarts': 3, 'temperature': 0.15}",361,"[512, 690, 684, 716, 722, 684, 570, 722]",571.74,0.00936,149,1110110110010011111011001100110000011110100011100011101111101000110100100010100001000001101010010010101001011001001011100101000010001010100011101000
85,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.15}",313,"[524, 640, 638, 666, 672, 638, 574, 626]",475.89,0.0093,149,1001000100000010100111000000111001010101010010101000110110101111111100010110010111000010011010001100111100001110011010110111000000111100100110000110
86,simulated_annealing,0,"{'numRestarts': 3, 'temperature': 0.2}",356,"[548, 690, 684, 716, 722, 684, 556, 712]",538.06,0.01563,149,1110111110000111001011101101011100011010010001011000100011100000111011110000010110111110011110100001101110010101010111111111100111011011011111000100
86,simulated_annealing,1,"{'numRestarts': 3, 'temperature': 0.2}",353,"[536, 690, 684, 716, 722, 684, 562, 706]",570.81,0.01559,149,1100001011100110001010111000110101011111111111110101111110100110010010001100110100111100110001100111011110011111100101010110000110110011001101001010
86,simulated_annealing,2,"{'numRestarts': 3, 'temperature': 0.2}",321,"[524, 660, 644, 694, 692, 644, 552, 642]",493.39,0.01579,149,1000001000101111101110000000100011100100000011100101100110010001111111001111111101110010100111000000001011110011010011001010000100000110000110111000
86,simulated_annealing,3,"{'numRestarts': 3, 'temperature': 0.2}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",582.56,0.01557,149,1110101111011001011011100010100100101111110100010010011100111100101001001010110000110110110100001101100010101101101110001011011110000101110110000110
86,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.2}",324,"[524, 590, 644, 682, 672, 644, 546, 648]",545.96,0.01551,149,10111110111000001000110000100111000101100000011101101001110011011010110011101111110001101110110011010000111100111011001101011100011100100011101110100
87,simulated_annealing,0,"{'numRestarts': 3, 'temperature': 0.25}",356,"[512, 690, 684, 716, 722, 684, 544, 712]",543.77,0.0208,149,1010111110110010111010001010101100101110000110101101111101011001101011100001010111101110110110011111101010011001000100001010100001110000011111110010
87,simulated_annealing,1,"{'numRestarts': 3, 'temperature': 0.25}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",526.6,0.02179,149,1000011011110001110010001100110100010001111111110000111001100000000000010010111010011100101110111011111110101010110010110110100111010101100101100100
87,simulated_annealing,2,"{'numRestarts': 3, 'temperature': 0.25}",357,"[512, 690, 684, 716, 722, 684, 562, 714]",566.62,0.02119,149,110110111011011111011001101101110011011110110101100110100001100110111011100010001001010001010101000011110110000110011001011000100110010000010000110
87,simulated_annealing,3,"{'numRestarts': 3, 'temperature': 0.25}",360,"[512, 690, 684, 716, 722, 684, 552, 720]",539.34,0.02077,149,1110100010000110010011011010111101010100001110111100000000010101111010100100100100010011111111111111000000100010110011110110101110000111111111100110
87,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.25}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",552.23,0.02092,149,1000101111100110100011110010101111011000111010100100011011111010101000110010110100010101101110011110000110110011001111100110000110010101101011111000
88,simulated_annealing,0,"{'numRestarts': 3, 'temperature': 0.3}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",593.59,0.0257,149,110100101110100011011010101101111111110110111110000111110010000011000001110000010000100001011111111010100100100011011000010001100000101010000110
88,simulated_annealing,1,"{'numRestarts': 3, 'temperature': 0.3}",333,"[512, 600, 632, 708, 672, 632, 564, 666]",552.43,0.02513,149,10010111111111101000110001001110000101100000011000101111110110100111101111001101010001100000100000011101100110000011011000100101111001010000010010011
88,simulated_annealing,2,"{'numRestarts': 3, 'temperature': 0.3}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",535.36,0.02479,149,1010101011001000100011110001100010010100100001110000011000101000111100000010110110100000010010000111000000101011111110000001100110010100110001010010
88,simulated_annealing,3,"{'numRestarts': 3, 'temperature': 0.3}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",580.51,0.0251,149,1010110111011010110010000101110011010010001010101010010101101000100111010011000101101100001100001111010010000000010110110101110000001100010100110000
88,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.3}",360,"[524, 690, 684, 716, 722, 684, 556, 720]",581.97,0.0256,149,1000111111100011110011101000111000100001011110100100110111101100000111001101110111110110101001010100011000000011101000000010000100110100010010101110
89,simulated_annealing,0,"{'numRestarts': 3, 'temperature': 0.35}",359,"[512, 690, 684, 716, 722, 684, 550, 718]",566.06,0.02848,149,10011110000010111010001000111000010001110111101110000010000001001000000001011110010100000101011001101011001100001011101011110111001111001110101100
89,simulated_annealing,1,"{'numRestarts': 3, 'temperature': 0.35}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",594.16,0.02821,149,1010110011010011011011001011101011111101111111011010100000001000010111000000111000101011000101101001110110100010010101010010101111000111011101001100
89,simulated_annealing,2,"{'numRestarts': 3, 'temperature': 0.35}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",552.04,0.0292,149,1110110111000110010010110011110100001111011111101100100110011100101110001000111100101000100000111111001100011110010001111001000111000001110110010000
89,simulated_annealing,3,"{'numRestarts': 3, 'temperature': 0.35}",361,"[512, 690, 684, 716, 722, 684, 570, 722]",589.26,0.02874,149,1110100111011000001011110111101111111100000001111101001100001000100111000000101110000011011101111000000111100011010010100001100001101100110000111010
89,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.35}",361,"[512, 690, 684, 716, 722, 684, 570, 722]",571.52,0.02884,149,1110000010001001100010000010101000101011011111100001111011111101001100010000110101000011111100011111011100010000101100010011011100100110011110010100
90,simulated_annealing,0,"{'numRestarts': 3, 'temperature': 0.4}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",609.7,0.03141,149,1100001111000010100011101111100111101010011011100000110100010101011111000100110100000111011100111111011111101101101110101000110000101000111111100110
90,simulated_annealing,1,"{'numRestarts': 3, 'temperature': 0.4}",360,"[512, 690, 684, 716, 722, 684, 552, 720]",551.39,0.03137,149,10011111000101001011011111101101010110101110011100010001010001101000000110001001011111010110101110001110001001000001101101010101111101000110010000
90,simulated_annealing,2,"{'numRestarts': 3, 'temperature': 0.4}",357,"[536, 690, 684, 716, 722, 684, 570, 714]",574.53,0.03156,149,1010011101001000010010001110100001010100101110001101110010010001001111111011001110000100010101100101100100011000111000110011111010010011010010101110
90,simulated_annealing,3,"{'numRestarts': 3, 'temperature': 0.4}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",549.17,0.03121,149,110000110001111011011011010111001100000011111000010000100011100100110100001110100100010001111110101101010001110000110110011000001000110000110101110
90,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.4}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",573.07,0.03103,149,1000010100001001110010100011101010110100101110010011111001110001010001001000110111001111101010101011100110000111111110111010000010101010001111010000
91,simulated_annealing,0,"{'numRestarts': 3, 'temperature': 0.45}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",535.35,0.03391,149,11100100100100011000111111011011101001011100100100110101010100110000010011101000011111111010011001100101110001000000111100111110000011111001110
91,simulated_annealing,1,"{'numRestarts': 3, 'temperature': 0.45}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",586.49,0.03388,149,1010111010011100101011001100100011001000110010001110111011110100010110001010110110100011001010010010001011000010110101100110000010011100100000011110
91,simulated_annealing,2,"{'numRestarts': 3, 'temperature': 0.45}",360,"[512, 690, 684, 716, 722, 684, 552, 720]",558.7,0.03388,149,1010111111001111010010001110101111010001000000001101001001111101101000110101001110111111001011001000001110100000010101010001100000000101000011010100
91,simulated_annealing,3,"{'numRestarts': 3, 'temperature': 0.45}",361,"[512, 690, 684, 716, 722, 684, 570, 722]",562.54,0.0338,149,1010011010001001101011101000101000111000001110111010111011110101101100111001001100000101001100101110011011001010010000110100101001110111100001001000
91,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.45}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",564.69,0.03468,149,1100010101110010011001100101000100100011110100011111101001011001000000100100001110010011000110011011111000001100100000111111101001011101000110
92,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.15}",350,"[584, 690, 684, 716, 722, 684, 556, 700]",559.71,0.01274,149,110000001101011101010010100001010000101111100011000010001110010011001000001010010010100000101110101101101011001101011101010011111100101100000
92,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.15}",360,"[524, 690, 684, 716, 722, 684, 556, 720]",580.09,0.01249,149,1010100100000101001011100100111011111101100100011010111110101000011100001010001110101100101000110101010010010010100101111011110110101111101110011010
92,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.15}",358,"[524, 690, 684, 716, 722, 684, 552, 716]",547.69,0.01245,149,111100111111100010000101100110001100100011100000100101000111100110100110110101110101101000101111011010010111110010110000101011100110010011111010
92,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.15}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",571.39,0.01262,149,100010001101101100010001001100000011010010011110110110110100001111011111011100010000001001111001011000000111110101001110101001001011101111000010000
92,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.15}",357,"[524, 690, 684, 716, 722, 684, 566, 714]",555.13,0.0124,149,1100100000000011100010001101101101001000100011110110111100011010001100111000110101110000010111001011000000101100110111001100010011000001001001111010
93,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.2}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",586.94,0.02112,149,110111000101100010010111100111110101001011001100010101100010101100000001111110001011001111000111010000101101000101000101100000001010101110000000
93,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.2}",359,"[524, 690, 684, 716, 722, 684, 570, 718]",549.27,0.02112,149,1110101000000001001010000011110000001111110001110101111101111100001011011000000111000000111100011100011110011100011110101100011011100110111110011100
93,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.2}",358,"[548, 690, 684, 716, 722, 684, 560, 716]",523.71,0.0207,149,110000000001100000011000100101111100100111101010011101111010000111011001101110010011101001111010101100111110000101101101011000101001001001001000
93,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.2}",358,"[512, 690, 684, 716, 722, 684, 548, 716]",556.04,0.02071,149,1110110111000111101010000001101000000001001011111111010100000010111101001110010000001000101111101010001110001111110101010011011011001010010110000000
93,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.2}",354,"[560, 690, 684, 716, 722, 684, 556, 708]",504.12,0.02116,149,110000001010100110011010110010010110100000111011110100011001100101000010010011011111111101011111011000011001101001000111010101000111000011111011110
94,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.25}",361,"[512, 690, 684, 716, 722, 684, 570, 722]",570.2,0.0275,149,1010110010001100111010101000100111101101110010011111110001001100101001010010001111001010010010000101011111000111100011101111111110110101010111111100
94,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.25}",358,"[512, 690, 684, 716, 722, 684, 548, 716]",561.37,0.02763,149,1110011010000000011010001100100000000100100101000000000111010111111100111110101011011010101000111010110101010110101001000101101101010101111111100110
94,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.25}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",535.37,0.0288,149,1010001010001000001011000111110001010111101011100010010110101100000011010000000011100011111001000111011111101110110011010001011010100110110111110110
94,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.25}",357,"[548, 690, 684, 716, 722, 684, 574, 714]",523.35,0.02802,149,1000011100101100110000000111100011011101100111100001010110110001101111001000101111001011100100100011011001001101101001111111011100100101000100011110
94,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.25}",344,"[560, 650, 686, 712, 682, 686, 574, 688]",580.79,0.02826,149,10000100010110001111100000001101110101001000111111010001000101000001001110100001101011111010000100100101001111010110100101001110001011101101101
95,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.3}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",570.62,0.03323,149,110110011010101100010110101100001100111011100001100000100111100101111101001101101100000011001000101001000100001000111111000001011010101011001100010
95,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.3}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",555.91,0.03308,149,1100010100001100100010100011100010100001000010111001110111101000000001011000110101001001101110101011011111010011100111011101001001000001110000000000
95,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.3}",360,"[524, 690, 684, 716, 722, 684, 556, 720]",554.74,0.03298,149,1100001000001001111010010111100101110100001010100000010111010001101111000010010001011101000111011111001100101111011000111010010111011111111110111100
95,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.3}",358,"[512, 690, 684, 716, 722, 684, 548, 716]",546.48,0.0331,149,10010011011111111011100100110000101001001000010101100000001011111011000001000100101001011001001110110100010110100000001011111011100100010110110000
95,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.3}",360,"[524, 690, 684, 716, 722, 684, 556, 720]",554.11,0.03329,149,100100101101100110010010100100000001100001010100100111011011001111011011100110010010100011101000100010111110000010100010111101010110111111110111110
96,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.35}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",564.51,0.03763,149,10001011010111111010011100101001101011011011001000100101111100111100110011110101100110000010100110110101100111010011010110110110111001110011110110
96,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.35}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",558.8,0.03768,149,1000110111011100110010101110110001110000000011110101110100001000010110010110000101001010110011001111010011000100000010100101100010010101010110011010
96,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.35}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",584.89,0.03759,149,1100000110111000100010100011100010100000010011001010010100100010111110001001100000011011110001101110101111011110110111010001010011010001110100001100
96,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.35}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",533.88,0.03914,149,1000111101010100110010000101111010100111100110111101011100010011001110000111000001000011101000011001001000000100100011111111000010000000111010011010
96,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.35}",361,"[512, 690, 684, 716, 722, 684, 570, 722]",567.11,0.03846,149,1110110110001111110011101000101010001001010010011001010001000100011100101001100111000100101010010111111101011111001010111110110011011110011100100110
97,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.4}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",566.84,0.04142,149,101101011101100010010011111010010110000010000000110111110010111110011001110111010110000000100001101110011011010000001111101000100100100101101100
97,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.4}",357,"[548, 690, 684, 716, 722, 684, 574, 714]",571.2,0.04188,149,1100000100010001100000001111001001011110000010001111101101001110000011110000101101000100001111000010001010111001101110111010110110100010100110100000
97,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.4}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",539.91,0.04206,149,1000100001110011110010000010100001001100001111100110010100111010111010001001010101011111110101100111010011101111100010001000011111101110010111100110
97,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.4}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",574.8,0.04399,149,110100110010101101011010100110100111000000101100010011010111000010000001011010111101110001111000011011111011101110101001110100011100100011000101010
97,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.4}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",594.74,0.04239,149,101001111001100010010001100010011001000110011101100110011101011000000001001000001101011011010001100101000101101100010111111110000001100001001000
98,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.45}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",578.36,0.04629,149,1110100010001110001010010110110001110100110110101000100011111100101111001001100111100011100100011111111101111100110110010001011111000110101010000110
98,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.45}",361,"[512, 690, 684, 716, 722, 684, 570, 722]",576.94,0.04657,149,110110110011011010010010100100000101111001001001000001001001000101111001000111010000111001010110111100001101111011010100011011110110000110110111010
98,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.45}",361,"[512, 690, 684, 716, 722, 684, 570, 722]",547.59,0.04586,149,10110011011100111010000100111101010100100110001100110101001100100101111001001111000000010100011110010101101110110000101110001110111000101011010110
98,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.45}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",587.86,0.04641,149,101010010100110011010110101001001110110010111000101001011000000010111000100110010100010010111001111011111010010111000111000000110100101100111100
98,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.45}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",579.27,0.04595,149,1100110001100000110011000011101010010001100010001100100001010001111101010000110011001011001010111111111111010111100010000111001101000110101101110110
99,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.15}",345,"[572, 690, 684, 716, 722, 684, 542, 690]",487.76,0.01565,149,101100110111110001101010111100000011110010110101100110100100000100100010011011010111000110101011100101000010101100000101011100111001100010110000
99,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.15}",360,"[512, 690, 684, 716, 722, 684, 552, 720]",532.31,0.01551,149,1110111110000001111010000110101101110000100100101101100100011101001001000101011010110110111111001101100111100010001011001100011100100100110110111000
99,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.15}",357,"[536, 690, 684, 716, 722, 684, 570, 714]",540.58,0.01579,149,1110110111010101100000010110111000011000101110110101111100010000101100110010010111000001101110000100101010010111011001000111001001111111010100100010
99,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.15}",358,"[512, 690, 684, 716, 722, 684, 548, 716]",542.11,0.0158,149,110110011011100001010000101110011001110100100001110010110010111100100111111000001101110101101001100011110000101011010010000000100100001101001100010
99,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.15}",357,"[524, 690, 684, 716, 722, 684, 550, 714]",571.73,0.01601,149,100011101111011001011110011000101110110000010001100101111110111110110101010111111110100001011001001111001101010111010010011001000010100010000
100,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.2}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",564.95,0.02673,149,1000001000011100100010000000100000011111000111100001111000100011011011001100000110001111110110001101110011001111110100111000111011100101000101101110
100,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.2}",358,"[548, 690, 684, 716, 722, 684, 560, 716]",516.44,0.02688,149,100111110101011100000101100011111111110111110011000111001011000101101101010101100011100111000011000111011111001101010011100110110000100110101000110
100,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.2}",360,"[512, 690, 684, 716, 722, 684, 552, 720]",577.42,0.02651,149,1110001110001101001011101100100111111111001010001101011100011001011110100111011101110011111010111111100011001011010100111011110100011011010110100100
100,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.2}",359,"[512, 690, 684, 716, 722, 684, 550, 718]",571.04,0.02666,149,10110110011011011010100101101000011000011110100011110001011101000100011000010001010110010101101010010101111001001011011010100000010000001101100000
100,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.2}",354,"[536, 690, 684, 716, 722, 684, 564, 708]",565.71,0.02649,149,1110001110100010001000110000110001111111001010011111100110001101101110000100001011001010000111110100001110111110011010000010110010100111001100111100
101,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.25}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",585.02,0.03467,149,1000001001110000110010100011110001011010111111111110011000011100011110111010001111010001001100010010110000001010101101010001101100000101100010101000
101,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.25}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",568.6,0.0349,149,1110011110010000100010111010101000001100100101101100001001001100001001011001000111101111100001110000011001101000101011100110110111110000010110011000
101,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.25}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",541.13,0.03488,149,100101110011001100010100110110110001101110111000000011000010100110000010010011100011100100010111011110000001100001001000011100010110001001011101110
101,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.25}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",567.04,0.03539,149,1000101011100100100010001011111010000111101110000001101000101100110000101000101011001100111100000000011001001010011001101100000011110101100010000100
101,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.25}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",554.37,0.03581,149,100101110100100100011111001110010000111100010010000010100101010000100101011100001010001101110100011110100010010011010101010010111100101010010010000
102,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.3}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",584.28,0.0416,149,100110110101010100011100111110001100110111110110110001111101100000001111011100100010010111101101101111011011101010010100001010110111000011110000000
102,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.3}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",564.54,0.04192,149,10000111011100110010101001110110101110110101011010101001111000100011001000010010100011001000101111101100010111011010011001111010000110000101110010
102,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.3}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",569.31,0.04198,149,1010001010001011111011111101110111110110011000101100010110111100110111100010111010111111110101101101110100000111011011101110011001011000110111001110
102,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.3}",359,"[536, 690, 684, 716, 722, 684, 574, 718]",556.49,0.04251,149,100100010111011000011111110110101000111110010001111010001011000010110011110110101001111000111110110011100110110001010100100111110111100111011001100
102,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.3}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",563.58,0.04251,149,100100100111111110010110111101010010110001011110000110100111010110011010000100011011110010000001000011001101101101001000101010000000111000111010110
103,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.35}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",561.24,0.04805,149,100100111011000110010100001111100001110110110110111001000010100111101001000110100001000000111000000001010000001000001100101101000110000001110110100
103,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.35}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",600.69,0.04722,149,1000100111110011110010100111110111011100111010111000101101111010001010110001110110001010101100101000101001111000100000111011101000010000001111100010
103,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.35}",361,"[512, 690, 684, 716, 722, 684, 570, 722]",576.81,0.04726,149,1110101010000100011010001011100000111011110110001110101101111001110001010000110001001110011011100000010111101111111100001100000001001111011001010110
103,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.35}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",533.11,0.04717,149,1110000010010101100011111011111011110100001000001010101010000000100001011001011001111101110100011000100001111001101110111111111011101010100010111110
103,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.35}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",582.06,0.04765,149,1110011011011010101010010010110010011000001011011100010100010100111111101000010010110010001111111100010111101000100001100101001111011111100100010010
104,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.4}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",542.49,0.05277,149,1100001110000011110010110100101001010110000111100100010111000001001010101011011100001000011101100111000000110111111011010101000111111100101100010100
104,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.4}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",561.79,0.05282,149,1010010110001110100010010010111011100111111010010000001100101000110010110010110000101001001010111000000110111011010111100101000010000100001101101100
104,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.4}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",588.96,0.05315,149,10101010011110011101000110000011011011111110100101110001010111101111011101111011101000011100000000001001001001001001111000001001100101001011100
104,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.4}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",590.49,0.05264,149,1100110101111001110010001011101001001111100111010000110010101010100110100010110111001110111110110111110010010000001100100001011001000100110110000010
104,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.4}",359,"[512, 690, 684, 716, 722, 684, 550, 718]",534.17,0.05295,149,1110110010100101100010001101110110111100111011010110100100101001010100010000001001010101010001000010001100011000001110011000010010001001001101010100
105,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.45}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",556.79,0.05793,149,1000111000110100110011001010110000101110101010100110101011110000000110010000111101010110111101111101010111010110111001010001000001001101111110001000
105,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.45}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",596.98,0.0597,149,1011000010110011011100100100001101100010101100101010110110011001011010100111010000000010111011001111000111111001100000001100100011101001110000
105,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.45}",362,"[512, 690, 684, 716, 722, 684, 556, 724]",549.22,0.05856,149,1110110011001000001010111110100111000010011100111010011100011100001101110000110111100101101111001100111010111011001101001111110010010110001100011000
105,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.45}",362,"[524, 690, 684, 716, 722, 684, 560, 724]",530.05,0.05802,149,100000001100011110011011101111111111111100011101100001110010110100111011011111000011101111110100011110010001001100100000110110000101101100100011010
105,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.45}",361,"[524, 690, 684, 716, 722, 684, 574, 722]",573.71,0.05743,149,100000000110101110010111110100001001111001011000000110101101110101011001111010011000011101001100001101101111001011001010011110100010000100011000110
